Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Bahrain,BHR,1971,,,219532.0
Bahrain,BHR,1972,,,228255.0
Bahrain,BHR,1973,,,238468.0
Bahrain,BHR,1974,,,250683.0
Bahrain,BHR,1975,,,265160.0
Bahrain,BHR,1976,,,282245.0
Bahrain,BHR,1977,,,301559.0
Bahrain,BHR,1978,,,321751.0
Bahrain,BHR,1979,,,340980.0
Bahrain,BHR,1980,,,357957.0
Bahrain,BHR,1981,,,372074.0
Bahrain,BHR,1982,,,383785.0
Bahrain,BHR,1983,,,394164.0
Bahrain,BHR,1984,,,404829.0
Bahrain,BHR,1985,,,416929.0
Bahrain,BHR,1986,,,430845.0
Bahrain,BHR,1987,,,446142.0
Bahrain,BHR,1988,,,462184.0
Bahrain,BHR,1989,,,477995.0
Bahrain,BHR,1990,,,492891.0
Bahrain,BHR,1991,,,506685.0
Bahrain,BHR,1992,,,519696.0
Bahrain,BHR,1993,,,532362.0
Bahrain,BHR,1994,,,545329.0
Bahrain,BHR,1995,,,559069.0
Bahrain,BHR,1996,,,574914.0
Bahrain,BHR,1997,,,592986.0
Bahrain,BHR,1998,,,611237.0
Bahrain,BHR,1999,,,626765.0
Bahrain,BHR,2000,,,638193.0
Bahrain,BHR,2001,,,642510.0
Bahrain,BHR,2002,,,642070.0
Bahrain,BHR,2003,,,647164.0
Bahrain,BHR,2004,,,671760.0
Bahrain,BHR,2005,,,724807.0
Bahrain,BHR,2006,,,811410.0
Bahrain,BHR,2007,,,925733.0
Bahrain,BHR,2008,,,1052359.0
Bahrain,BHR,2009,,,1169578.0
Bahrain,BHR,2010,4376.0,743574.0,1261835.0
Bahrain,BHR,2011,,,1323535.0
Bahrain,BHR,2012,,,1359485.0
Bahrain,BHR,2013,,,1377273.0
Bangladesh,BGD,1700,,,15789473.0
Bangladesh,BGD,1800,,,19227358.0
Bangladesh,BGD,1820,,,20000000.0
Bangladesh,BGD,1870,,,24721000.0
Bangladesh,BGD,1913,,,31786000.0
Bangladesh,BGD,1929,,,34427000.0
Bangladesh,BGD,1941,,,38173021.0
Bangladesh,BGD,1946,,,37894678.0
Bangladesh,BGD,1950,,,37894678.0
Bangladesh,BGD,1951,,,39112507.0
Bangladesh,BGD,1952,,,40207573.0
Bangladesh,BGD,1953,,,41257838.0
Bangladesh,BGD,1954,,,42322978.0
Bangladesh,BGD,1955,,,43444382.0
Bangladesh,BGD,1956,,,44644395.0
Bangladesh,BGD,1957,,,45927072.0
Bangladesh,BGD,1958,,,47280463.0
Bangladesh,BGD,1959,,,48680410.0
Bangladesh,BGD,1960,,,50101943.0
Bangladesh,BGD,1961,,,51531438.0
Bangladesh,BGD,1962,,,52977254.0
Bangladesh,BGD,1963,,,54474293.0
Bangladesh,BGD,1964,,,56071080.0
Bangladesh,BGD,1965,,,57791778.0
Bangladesh,BGD,1966,,,59681186.0
Bangladesh,BGD,1967,,,61702785.0
Bangladesh,BGD,1968,,,63703327.0
Bangladesh,BGD,1969,,,65474474.0
Bangladesh,BGD,1970,,,66881158.0
Bangladesh,BGD,1971,,,67849312.0
Bangladesh,BGD,1972,,,68461849.0
Bangladesh,BGD,1973,,,68933357.0
Bangladesh,BGD,1974,,,69567500.0
Bangladesh,BGD,1975,,,70582168.0
Bangladesh,BGD,1976,,,72053923.0
Bangladesh,BGD,1977,,,73915723.0
Bangladesh,BGD,1978,,,76066342.0
Bangladesh,BGD,1979,,,78342736.0
Bangladesh,BGD,1980,,,80624423.0
Bangladesh,BGD,1981,,,82883616.0
Bangladesh,BGD,1982,,,85156396.0
Bangladesh,BGD,1983,,,87459802.0
Bangladesh,BGD,1984,,,89828434.0
Bangladesh,BGD,1985,,,92283598.0
Bangladesh,BGD,1986,,,94825499.0
Bangladesh,BGD,1987,,,97429290.0
Bangladesh,BGD,1988,,,100062322.0
Bangladesh,BGD,1989,,,102681627.0
Bangladesh,BGD,1990,,,105256026.0
Bangladesh,BGD,1991,,,107768749.0
Bangladesh,BGD,1992,,,110225555.0
Bangladesh,BGD,1993,,,112645460.0
Bangladesh,BGD,1994,,,115059015.0
Bangladesh,BGD,1995,,,117486952.0
Bangladesh,BGD,1996,,,119928682.0
Bangladesh,BGD,1997,,,122370403.0
Bangladesh,BGD,1998,,,124803351.0
Bangladesh,BGD,1999,,,127214841.0
Bangladesh,BGD,2000,,,129592275.0
Bangladesh,BGD,2001,,,131944584.0
Bangladesh,BGD,2002,,,134266428.0
Bangladesh,BGD,2003,,,136514768.0
Bangladesh,BGD,2004,,,138633401.0
Bangladesh,BGD,2005,,,140587922.0
Bangladesh,BGD,2006,,,142353501.0
Bangladesh,BGD,2007,,,143956805.0
Bangladesh,BGD,2008,,,145478300.0
Bangladesh,BGD,2009,,,147030145.0
Bangladesh,BGD,2010,787327.0,70874124.0,148692131.0
Bangladesh,BGD,2011,,,150493658.0
Bangladesh,BGD,2012,,,152408774.0
Bangladesh,BGD,2013,,,154393847.0
Barbados,BRB,1800,,,81729.0
Barbados,BRB,1820,,,81729.0
Barbados,BRB,1851,,,136000.0
Barbados,BRB,1861,,,153000.0
Barbados,BRB,1871,,,162000.0
Barbados,BRB,1881,,,172000.0
Barbados,BRB,1891,,,183000.0
Barbados,BRB,1901,,,196000.0
Barbados,BRB,1911,,,172000.0
Barbados,BRB,1921,,,157000.0
Barbados,BRB,1946,,,194000.0
Barbados,BRB,1950,,,210995.0
Barbados,BRB,1951,,,215673.0
Barbados,BRB,1952,,,219587.0
Barbados,BRB,1953,,,222747.0
Barbados,BRB,1954,,,225194.0
Barbados,BRB,1955,,,226999.0
Barbados,BRB,1956,,,228265.0
Barbados,BRB,1957,,,229123.0
Barbados,BRB,1958,,,229728.0
Barbados,BRB,1959,,,230248.0
Barbados,BRB,1960,,,230831.0
Barbados,BRB,1961,,,231574.0
Barbados,BRB,1962,,,232490.0
Barbados,BRB,1963,,,233496.0
Barbados,BRB,1964,,,234455.0
Barbados,BRB,1965,,,235271.0
Barbados,BRB,1966,,,235912.0
Barbados,BRB,1967,,,236443.0
Barbados,BRB,1968,,,236974.0
Barbados,BRB,1969,,,237657.0
Barbados,BRB,1970,,,238593.0
Barbados,BRB,1971,,,239841.0
Barbados,BRB,1972,,,241345.0
Barbados,BRB,1973,,,242949.0
Barbados,BRB,1974,,,244433.0
Barbados,BRB,1975,,,245646.0
Barbados,BRB,1976,,,246523.0
Barbados,BRB,1977,,,247128.0
Barbados,BRB,1978,,,247589.0
Barbados,BRB,1979,,,248101.0
Barbados,BRB,1980,,,248796.0
Barbados,BRB,1981,,,249716.0
Barbados,BRB,1982,,,250809.0
Barbados,BRB,1983,,,252017.0
Barbados,BRB,1984,,,253244.0
Barbados,BRB,1985,,,254419.0
Barbados,BRB,1986,,,255532.0
Barbados,BRB,1987,,,256602.0
Barbados,BRB,1988,,,257621.0
Barbados,BRB,1989,,,258588.0
Barbados,BRB,1990,,,259501.0
Barbados,BRB,1991,,,260351.0
Barbados,BRB,1992,,,261136.0
Barbados,BRB,1993,,,261885.0
Barbados,BRB,1994,,,262637.0
Barbados,BRB,1995,,,263416.0
Barbados,BRB,1996,,,264237.0
Barbados,BRB,1997,,,265088.0
Barbados,BRB,1998,,,265941.0
Barbados,BRB,1999,,,266758.0
Barbados,BRB,2000,,,267511.0
Barbados,BRB,2001,,,268192.0
Barbados,BRB,2002,,,268813.0
Barbados,BRB,2003,,,269389.0
Barbados,BRB,2004,,,269947.0
Barbados,BRB,2005,,,270503.0
Barbados,BRB,2006,,,271062.0
Barbados,BRB,2007,,,271618.0
Barbados,BRB,2008,,,272180.0
Barbados,BRB,2009,,,272750.0
Barbados,BRB,2010,3483.0,276784.0,273331.0
Barbados,BRB,2011,,,273925.0
Barbados,BRB,2012,,,274530.0
Barbados,BRB,2013,,,275141.0
Belarus,BLR,1800,,,2355081.0
Belarus,BLR,1820,,,2355081.0
Belarus,BLR,1950,,,7745003.0
Belarus,BLR,1951,,,7717670.0
Belarus,BLR,1952,,,7710974.0
Belarus,BLR,1953,,,7724055.0
Belarus,BLR,1954,,,7755530.0
Belarus,BLR,1955,,,7803500.0
Belarus,BLR,1956,,,7865511.0
Belarus,BLR,1957,,,7938588.0
Belarus,BLR,1958,,,8019355.0
Belarus,BLR,1959,,,8104231.0
Belarus,BLR,1960,,,8190006.0
Belarus,BLR,1961,,,8274466.0
Belarus,BLR,1962,,,8356938.0
Belarus,BLR,1963,,,8438517.0
Belarus,BLR,1964,,,8521413.0
Belarus,BLR,1965,,,8607003.0
Belarus,BLR,1966,,,8695396.0
Belarus,BLR,1967,,,8785093.0
Belarus,BLR,1968,,,8874033.0
Belarus,BLR,1969,,,8959479.0
Belarus,BLR,1970,,,9039503.0
Belarus,BLR,1971,,,9113454.0
Belarus,BLR,1972,,,9181971.0
Belarus,BLR,1973,,,9246050.0
Belarus,BLR,1974,,,9307285.0
Belarus,BLR,1975,,,9367004.0
Belarus,BLR,1976,,,9425089.0
Belarus,BLR,1977,,,9481560.0
Belarus,BLR,1978,,,9538046.0
Belarus,BLR,1979,,,9596589.0
Belarus,BLR,1980,,,9658500.0
Belarus,BLR,1981,,,9724106.0
Belarus,BLR,1982,,,9792555.0
Belarus,BLR,1983,,,9862430.0
Belarus,BLR,1984,,,9931687.0
Belarus,BLR,1985,,,9998503.0
Belarus,BLR,1986,,,10062440.0
Belarus,BLR,1987,,,10122880.0
Belarus,BLR,1988,,,10177584.0
Belarus,BLR,1989,,,10223861.0
Belarus,BLR,1990,,,10259700.0
Belarus,BLR,1991,,,10284522.0
Belarus,BLR,1992,,,10298479.0
Belarus,BLR,1993,,,10301336.0
Belarus,BLR,1994,,,10293127.0
Belarus,BLR,1995,,,10274231.0
Belarus,BLR,1996,,,10244354.0
Belarus,BLR,1997,,,10204382.0
Belarus,BLR,1998,,,10157409.0
Belarus,BLR,1999,,,10107518.0
Belarus,BLR,2000,,,10057810.0
Belarus,BLR,2001,,,10009810.0
Belarus,BLR,2002,,,9963383.0
Belarus,BLR,2003,,,9917927.0
Belarus,BLR,2004,,,9872110.0
Belarus,BLR,2005,,,9825102.0
Belarus,BLR,2006,,,9776823.0
Belarus,BLR,2007,,,9728228.0
Belarus,BLR,2008,,,9680690.0
Belarus,BLR,2009,,,9636016.0
Belarus,BLR,2010,,,9595421.0
Belarus,BLR,2011,,,9559441.0
Belarus,BLR,2012,,,9527498.0
Belarus,BLR,2013,,,9498290.0
Belgium,BEL,1700,,,2000000.0
Belgium,BEL,1800,,,3138137.0
Belgium,BEL,1820,,,3434000.0
Belgium,BEL,1821,,,3464000.0
Belgium,BEL,1822,,,3495000.0
Belgium,BEL,1823,,,3526000.0
Belgium,BEL,1824,,,3557000.0
Belgium,BEL,1825,,,3589000.0
Belgium,BEL,1826,,,3620000.0
Belgium,BEL,1827,,,3652000.0
Belgium,BEL,1828,,,3685000.0
Belgium,BEL,1829,,,3717000.0
Belgium,BEL,1830,,,3750000.0
Belgium,BEL,1831,,,3782000.0
Belgium,BEL,1832,,,3814000.0
Belgium,BEL,1833,,,3846000.0
Belgium,BEL,1834,,,3879000.0
Belgium,BEL,1835,,,3912000.0
Belgium,BEL,1836,,,3945000.0
Belgium,BEL,1837,,,3978000.0
Belgium,BEL,1838,,,4012000.0
Belgium,BEL,1839,,,4046000.0
Belgium,BEL,1840,,,4080000.0
Belgium,BEL,1841,,,4115000.0
Belgium,BEL,1842,,,4151000.0
Belgium,BEL,1843,,,4187000.0
Belgium,BEL,1844,,,4223000.0
Belgium,BEL,1845,,,4259000.0
Belgium,BEL,1846,,,4296000.0
Belgium,BEL,1847,,,4333000.0
Belgium,BEL,1848,,,4371000.0
Belgium,BEL,1849,,,4408000.0
Belgium,BEL,1850,,,4449000.0
Belgium,BEL,1851,,,4477000.0
Belgium,BEL,1852,,,4506000.0
Belgium,BEL,1853,,,4534000.0
Belgium,BEL,1854,,,4563000.0
Belgium,BEL,1855,,,4592000.0
Belgium,BEL,1856,,,4621000.0
Belgium,BEL,1857,,,4651000.0
Belgium,BEL,1858,,,4680000.0
Belgium,BEL,1859,,,4710000.0
Belgium,BEL,1860,,,4740000.0
Belgium,BEL,1861,,,4774000.0
Belgium,BEL,1862,,,4809000.0
Belgium,BEL,1863,,,4844000.0
Belgium,BEL,1864,,,4879000.0
Belgium,BEL,1865,,,4915000.0
Belgium,BEL,1866,,,4950000.0
Belgium,BEL,1867,,,4986000.0
Belgium,BEL,1868,,,5023000.0
Belgium,BEL,1869,,,5029000.0
Belgium,BEL,1870,,,5096000.0
Belgium,BEL,1871,,,5137000.0
Belgium,BEL,1872,,,5178000.0
Belgium,BEL,1873,,,5219000.0
Belgium,BEL,1874,,,5261000.0
Belgium,BEL,1875,,,5303000.0
Belgium,BEL,1876,,,5345000.0
Belgium,BEL,1877,,,5394000.0
Belgium,BEL,1878,,,5442000.0
Belgium,BEL,1879,,,5492000.0
Belgium,BEL,1880,,,5541000.0
Belgium,BEL,1881,,,5606000.0
Belgium,BEL,1882,,,5673000.0
Belgium,BEL,1883,,,5740000.0
Belgium,BEL,1884,,,5807000.0
Belgium,BEL,1885,,,5876000.0
Belgium,BEL,1886,,,5919000.0
Belgium,BEL,1887,,,5962000.0
Belgium,BEL,1888,,,6007000.0
Belgium,BEL,1889,,,6051000.0
Belgium,BEL,1890,,,6096000.0
Belgium,BEL,1891,,,6164000.0
Belgium,BEL,1892,,,6231000.0
Belgium,BEL,1893,,,6300000.0
Belgium,BEL,1894,,,6370000.0
Belgium,BEL,1895,,,6439000.0
Belgium,BEL,1896,,,6494000.0
Belgium,BEL,1897,,,6548000.0
Belgium,BEL,1898,,,6604000.0
Belgium,BEL,1899,,,6662000.0
Belgium,BEL,1900,,,6719000.0
Belgium,BEL,1901,,,6801000.0
Belgium,BEL,1902,,,6903000.0
Belgium,BEL,1903,,,6997000.0
Belgium,BEL,1904,,,7086000.0
Belgium,BEL,1905,,,7175000.0
Belgium,BEL,1906,,,7258000.0
Belgium,BEL,1907,,,7338000.0
Belgium,BEL,1908,,,7411000.0
Belgium,BEL,1909,,,7478000.0
Belgium,BEL,1910,,,7498000.0
Belgium,BEL,1911,,,7517000.0
Belgium,BEL,1912,,,7590000.0
Belgium,BEL,1913,,,7666000.0
Belgium,BEL,1914,,,7723000.0
Belgium,BEL,1915,,,7759000.0
Belgium,BEL,1916,,,7762000.0
Belgium,BEL,1917,,,7729000.0
Belgium,BEL,1918,,,7660000.0
Belgium,BEL,1919,,,7628000.0
Belgium,BEL,1920,,,7552000.0
Belgium,BEL,1921,,,7504000.0
Belgium,BEL,1922,,,7571000.0
Belgium,BEL,1923,,,7635000.0
Belgium,BEL,1924,,,7707000.0
Belgium,BEL,1925,,,7779000.0
Belgium,BEL,1926,,,7844000.0
Belgium,BEL,1927,,,7904000.0
Belgium,BEL,1928,,,7968000.0
Belgium,BEL,1929,,,8032000.0
Belgium,BEL,1930,,,8076000.0
Belgium,BEL,1931,,,8126000.0
Belgium,BEL,1932,,,8186000.0
Belgium,BEL,1933,,,8231000.0
Belgium,BEL,1934,,,8262000.0
Belgium,BEL,1935,,,8288000.0
Belgium,BEL,1936,,,8315000.0
Belgium,BEL,1937,,,8346000.0
Belgium,BEL,1938,,,8374000.0
Belgium,BEL,1939,,,8392000.0
Belgium,BEL,1940,,,8346000.0
Belgium,BEL,1941,,,8276000.0
Belgium,BEL,1942,,,8247000.0
Belgium,BEL,1943,,,8242000.0
Belgium,BEL,1944,,,8291000.0
Belgium,BEL,1945,,,8339000.0
Belgium,BEL,1946,,,8367000.0
Belgium,BEL,1947,,,8450000.0
Belgium,BEL,1948,,,8557000.0
Belgium,BEL,1949,,,8614000.0
Belgium,BEL,1950,,,8628489.0
Belgium,BEL,1951,,,8665736.0
Belgium,BEL,1952,,,8710135.0
Belgium,BEL,1953,,,8759521.0
Belgium,BEL,1954,,,8812159.0
Belgium,BEL,1955,,,8866744.0
Belgium,BEL,1956,,,8922420.0
Belgium,BEL,1957,,,8978760.0
Belgium,BEL,1958,,,9035709.0
Belgium,BEL,1959,,,9093483.0
Belgium,BEL,1960,,,9152271.0
Belgium,BEL,1961,,,9211920.0
Belgium,BEL,1962,,,9271655.0
Belgium,BEL,1963,,,9329967.0
Belgium,BEL,1964,,,9384939.0
Belgium,BEL,1965,,,9435244.0
Belgium,BEL,1966,,,9479970.0
Belgium,BEL,1967,,,9519500.0
Belgium,BEL,1968,,,9555402.0
Belgium,BEL,1969,,,9590007.0
Belgium,BEL,1970,,,9624908.0
Belgium,BEL,1971,,,9660688.0
Belgium,BEL,1972,,,9696539.0
Belgium,BEL,1973,,,9730978.0
Belgium,BEL,1974,,,9761867.0
Belgium,BEL,1975,,,9787677.0
Belgium,BEL,1976,,,9808403.0
Belgium,BEL,1977,,,9824685.0
Belgium,BEL,1978,,,9836487.0
Belgium,BEL,1979,,,9843898.0
Belgium,BEL,1980,,,9847297.0
Belgium,BEL,1981,,,9846320.0
Belgium,BEL,1982,,,9841800.0
Belgium,BEL,1983,,,9836784.0
Belgium,BEL,1984,,,9835279.0
Belgium,BEL,1985,,,9840123.0
Belgium,BEL,1986,,,9852488.0
Belgium,BEL,1987,,,9871551.0
Belgium,BEL,1988,,,9895654.0
Belgium,BEL,1989,,,9922158.0
Belgium,BEL,1990,,,9949019.0
Belgium,BEL,1991,,,9976325.0
Belgium,BEL,1992,,,10004469.0
Belgium,BEL,1993,,,10032084.0
Belgium,BEL,1994,,,10057529.0
Belgium,BEL,1995,,,10079873.0
Belgium,BEL,1996,,,10098192.0
Belgium,BEL,1997,,,10113392.0
Belgium,BEL,1998,,,10128653.0
Belgium,BEL,1999,,,10148371.0
Belgium,BEL,2000,,,10175684.0
Belgium,BEL,2001,,,10211264.0
Belgium,BEL,2002,,,10254025.0
Belgium,BEL,2003,,,10303108.0
Belgium,BEL,2004,,,10356993.0
Belgium,BEL,2005,,,10414209.0
Belgium,BEL,2006,,,10474993.0
Belgium,BEL,2007,,,10538758.0
Belgium,BEL,2008,,,10602167.0
Belgium,BEL,2009,,,10660938.0
Belgium,BEL,2010,2743.0,4747957.0,10712066.0
Belgium,BEL,2011,,,10754056.0
Belgium,BEL,2012,,,10787788.0
Belgium,BEL,2013,,,10815599.0
Belize,BLZ,1800,,,25526.0
Belize,BLZ,1820,,,25526.0
Belize,BLZ,1861,,,26000.0
Belize,BLZ,1871,,,25000.0
Belize,BLZ,1881,,,27000.0
Belize,BLZ,1891,,,31000.0
Belize,BLZ,1901,,,37000.0
Belize,BLZ,1911,,,40000.0
Belize,BLZ,1921,,,45000.0
Belize,BLZ,1931,,,51000.0
Belize,BLZ,1946,,,59000.0
Belize,BLZ,1950,,,68918.0
Belize,BLZ,1951,,,71147.0
Belize,BLZ,1952,,,73295.0
Belize,BLZ,1953,,,75437.0
Belize,BLZ,1954,,,77630.0
Belize,BLZ,1955,,,79909.0
Belize,BLZ,1956,,,82294.0
Belize,BLZ,1957,,,84781.0
Belize,BLZ,1958,,,87354.0
Belize,BLZ,1959,,,89981.0
Belize,BLZ,1960,,,92633.0
Belize,BLZ,1961,,,95294.0
Belize,BLZ,1962,,,97972.0
Belize,BLZ,1963,,,100707.0
Belize,BLZ,1964,,,103555.0
Belize,BLZ,1965,,,106546.0
Belize,BLZ,1966,,,109704.0
Belize,BLZ,1967,,,112987.0
Belize,BLZ,1968,,,116283.0
Belize,BLZ,1969,,,119435.0
Belize,BLZ,1970,,,122336.0
Belize,BLZ,1971,,,124973.0
Belize,BLZ,1972,,,127389.0
Belize,BLZ,1973,,,129600.0
Belize,BLZ,1974,,,131642.0
Belize,BLZ,1975,,,133562.0
Belize,BLZ,1976,,,135334.0
Belize,BLZ,1977,,,137009.0
Belize,BLZ,1978,,,138806.0
Belize,BLZ,1979,,,141014.0
Belize,BLZ,1980,,,143829.0
Belize,BLZ,1981,,,147358.0
Belize,BLZ,1982,,,151535.0
Belize,BLZ,1983,,,156171.0
Belize,BLZ,1984,,,160991.0
Belize,BLZ,1985,,,165792.0
Belize,BLZ,1986,,,170504.0
Belize,BLZ,1987,,,175192.0
Belize,BLZ,1988,,,179952.0
Belize,BLZ,1989,,,184935.0
Belize,BLZ,1990,,,190241.0
Belize,BLZ,1991,,,195895.0
Belize,BLZ,1992,,,201832.0
Belize,BLZ,1993,,,207962.0
Belize,BLZ,1994,,,214153.0
Belize,BLZ,1995,,,220311.0
Belize,BLZ,1996,,,226403.0
Belize,BLZ,1997,,,232446.0
Belize,BLZ,1998,,,238457.0
Belize,BLZ,1999,,,244471.0
Belize,BLZ,2000,,,250512.0
Belize,BLZ,2001,,,256582.0
Belize,BLZ,2002,,,262667.0
Belize,BLZ,2003,,,268760.0
Belize,BLZ,2004,,,274855.0
Belize,BLZ,2005,,,280947.0
Belize,BLZ,2006,,,287035.0
Belize,BLZ,2007,,,293124.0
Belize,BLZ,2008,,,299237.0
Belize,BLZ,2009,,,305398.0
Belize,BLZ,2010,3892.0,202429.0,311627.0
Belize,BLZ,2011,,,317928.0
Belize,BLZ,2012,,,324292.0
Belize,BLZ,2013,,,330721.0
Benin,BEN,1800,,,636559.0
Benin,BEN,1820,,,636559.0
Benin,BEN,1950,,,2255222.0
Benin,BEN,1951,,,2258097.0
Benin,BEN,1952,,,2264492.0
Benin,BEN,1953,,,2274125.0
Benin,BEN,1954,,,2286767.0
Benin,BEN,1955,,,2302243.0
Benin,BEN,1956,,,2320433.0
Benin,BEN,1957,,,2341271.0
Benin,BEN,1958,,,2364737.0
Benin,BEN,1959,,,2390851.0
Benin,BEN,1960,,,2419644.0
Benin,BEN,1961,,,2451123.0
Benin,BEN,1962,,,2485248.0
Benin,BEN,1963,,,2521922.0
Benin,BEN,1964,,,2561022.0
Benin,BEN,1965,,,2602490.0
Benin,BEN,1966,,,2646310.0
Benin,BEN,1967,,,2692610.0
Benin,BEN,1968,,,2741672.0
Benin,BEN,1969,,,2793872.0
Benin,BEN,1970,,,2849508.0
Benin,BEN,1971,,,2908713.0
Benin,BEN,1972,,,2971515.0
Benin,BEN,1973,,,3037990.0
Benin,BEN,1974,,,3108179.0
Benin,BEN,1975,,,3182130.0
Benin,BEN,1976,,,3259918.0
Benin,BEN,1977,,,3341618.0
Benin,BEN,1978,,,3427274.0
Benin,BEN,1979,,,3516917.0
Benin,BEN,1980,,,3610578.0
Benin,BEN,1981,,,3708675.0
Benin,BEN,1982,,,3811326.0
Benin,BEN,1983,,,3917941.0
Benin,BEN,1984,,,4027682.0
Benin,BEN,1985,,,4140176.0
Benin,BEN,1986,,,4254522.0
Benin,BEN,1987,,,4371470.0
Benin,BEN,1988,,,4494242.0
Benin,BEN,1989,,,4627194.0
Benin,BEN,1990,,,4773137.0
Benin,BEN,1991,,,4934077.0
Benin,BEN,1992,,,5108335.0
Benin,BEN,1993,,,5290562.0
Benin,BEN,1994,,,5473217.0
Benin,BEN,1995,,,5651141.0
Benin,BEN,1996,,,5821985.0
Benin,BEN,1997,,,5988093.0
Benin,BEN,1998,,,6154708.0
Benin,BEN,1999,,,6329476.0
Benin,BEN,2000,,,6517810.0
Benin,BEN,2001,,,6721337.0
Benin,BEN,2002,,,6937985.0
Benin,BEN,2003,,,7164976.0
Benin,BEN,2004,,,7397985.0
Benin,BEN,2005,,,7633757.0
Benin,BEN,2006,,,7871707.0
Benin,BEN,2007,,,8112573.0
Benin,BEN,2008,,,8355980.0
Benin,BEN,2009,,,8601771.0
Benin,BEN,2010,43015.0,3235418.0,8849892.0
Benin,BEN,2011,,,9099922.0
Benin,BEN,2012,,,9351838.0
Benin,BEN,2013,,,9606534.0
Bermuda,BMU,1730,,,8774.0
Bermuda,BMU,1800,,,9692.0
Bermuda,BMU,1822,,,10000.0
Bermuda,BMU,1833,,,9125.0
Bermuda,BMU,1834,,,8118.0
Bermuda,BMU,1843,,,10000.0
Bermuda,BMU,1851,,,11000.0
Bermuda,BMU,1861,,,12000.0
Bermuda,BMU,1871,,,12000.0
Bermuda,BMU,1881,,,14000.0
Bermuda,BMU,1891,,,15000.0
Bermuda,BMU,1901,,,18000.0
Bermuda,BMU,1911,,,19000.0
Bermuda,BMU,1921,,,20000.0
Bermuda,BMU,1931,,,28000.0
Bermuda,BMU,1939,,,31000.0
Bermuda,BMU,1950,,,37260.0
Bermuda,BMU,1951,,,37793.0
Bermuda,BMU,1952,,,38424.0
Bermuda,BMU,1953,,,39122.0
Bermuda,BMU,1954,,,39865.0
Bermuda,BMU,1955,,,40637.0
Bermuda,BMU,1956,,,41426.0
Bermuda,BMU,1957,,,42228.0
Bermuda,BMU,1958,,,43041.0
Bermuda,BMU,1959,,,43868.0
Bermuda,BMU,1960,,,44713.0
Bermuda,BMU,1961,,,45573.0
Bermuda,BMU,1962,,,46436.0
Bermuda,BMU,1963,,,47286.0
Bermuda,BMU,1964,,,48092.0
Bermuda,BMU,1965,,,48839.0
Bermuda,BMU,1966,,,49516.0
Bermuda,BMU,1967,,,50128.0
Bermuda,BMU,1968,,,50690.0
Bermuda,BMU,1969,,,51230.0
Bermuda,BMU,1970,,,51765.0
Bermuda,BMU,1971,,,52301.0
Bermuda,BMU,1972,,,52831.0
Bermuda,BMU,1973,,,53347.0
Bermuda,BMU,1974,,,53832.0
Bermuda,BMU,1975,,,54278.0
Bermuda,BMU,1976,,,54682.0
Bermuda,BMU,1977,,,55051.0
Bermuda,BMU,1978,,,55396.0
Bermuda,BMU,1979,,,55730.0
Bermuda,BMU,1980,,,56064.0
Bermuda,BMU,1981,,,56400.0
Bermuda,BMU,1982,,,56739.0
Bermuda,BMU,1983,,,57084.0
Bermuda,BMU,1984,,,57441.0
Bermuda,BMU,1985,,,57812.0
Bermuda,BMU,1986,,,58201.0
Bermuda,BMU,1987,,,58606.0
Bermuda,BMU,1988,,,59016.0
Bermuda,BMU,1989,,,59416.0
Bermuda,BMU,1990,,,59795.0
Bermuda,BMU,1991,,,60150.0
Bermuda,BMU,1992,,,60483.0
Bermuda,BMU,1993,,,60799.0
Bermuda,BMU,1994,,,61104.0
Bermuda,BMU,1995,,,61405.0
Bermuda,BMU,1996,,,61701.0
Bermuda,BMU,1997,,,61990.0
Bermuda,BMU,1998,,,62275.0
Bermuda,BMU,1999,,,62555.0
Bermuda,BMU,2000,,,62834.0
Bermuda,BMU,2001,,,63112.0
Bermuda,BMU,2002,,,63388.0
Bermuda,BMU,2003,,,63655.0
Bermuda,BMU,2004,,,63905.0
Bermuda,BMU,2005,,,64130.0
Bermuda,BMU,2006,,,64328.0
Bermuda,BMU,2007,,,64502.0
Bermuda,BMU,2008,,,64657.0
Bermuda,BMU,2009,,,64802.0
Bermuda,BMU,2010,123.0,66966.0,64941.0
Bermuda,BMU,2011,,,65077.0
Bermuda,BMU,2012,,,65208.0
Bermuda,BMU,2013,,,65335.0
Bhutan,BTN,1800,,,89989.0
Bhutan,BTN,1820,,,89989.0
Bhutan,BTN,1950,,,168377.0
Bhutan,BTN,1951,,,174400.0
Bhutan,BTN,1952,,,180287.0
Bhutan,BTN,1953,,,186067.0
Bhutan,BTN,1954,,,191769.0
Bhutan,BTN,1955,,,197421.0
Bhutan,BTN,1956,,,203054.0
Bhutan,BTN,1957,,,208696.0
Bhutan,BTN,1958,,,214379.0
Bhutan,BTN,1959,,,220133.0
Bhutan,BTN,1960,,,225993.0
Bhutan,BTN,1961,,,232000.0
Bhutan,BTN,1962,,,238201.0
Bhutan,BTN,1963,,,244653.0
Bhutan,BTN,1964,,,251419.0
Bhutan,BTN,1965,,,258559.0
Bhutan,BTN,1966,,,266072.0
Bhutan,BTN,1967,,,274000.0
Bhutan,BTN,1968,,,282495.0
Bhutan,BTN,1969,,,291747.0
Bhutan,BTN,1970,,,301879.0
Bhutan,BTN,1971,,,312929.0
Bhutan,BTN,1972,,,324815.0
